"Kernel Name"	"gpu_tot_sim_insn\s*=\s*(.*)"	"gpgpu_simulation_time\s*=.*\(([0-9]+) sec\).*"	"gpu_tot_sim_cycle\s*=\s*(.*)"	"\s+L2_cache_stats_breakdown\[GLOBAL_ACC_R\]\[HIT\]\s*=\s*(.*)"	"\s+L2_cache_stats_breakdown\[GLOBAL_ACC_R\]\[TOTAL_ACCESS\]\s*=\s*(.*)"	"\s+L2_cache_stats_breakdown\[GLOBAL_ACC_W\]\[HIT\]\s*=\s*(.*)"	"\s+L2_cache_stats_breakdown\[GLOBAL_ACC_W\]\[TOTAL_ACCESS\]\s*=\s*(.*)"	"\s+Total_core_cache_stats_breakdown\[GLOBAL_ACC_R\]\[TOTAL_ACCESS\]\s*=\s*(.*)"	"\s+Total_core_cache_stats_breakdown\[GLOBAL_ACC_R\]\[HIT\]\s*=\s*(.*)"	"\s+Total_core_cache_stats_breakdown\[GLOBAL_ACC_W\]\[HIT\]\s*=\s*(.*)"	"\s+Total_core_cache_stats_breakdown\[GLOBAL_ACC_W\]\[TOTAL_ACCESS\]\s*=\s*(.*)"	"\s+Total_core_cache_stats_breakdown\[GLOBAL_ACC_R\]\[MSHR_HIT\]\s*=\s*(.*)"	"gpgpu_n_tot_w_icount\s*=\s*(.*)"	"total dram reads\s*=\s*(.*)"	"total dram writes\s*=\s*(.*)"	"kernel_launch_uid\s*=\s*(.*)"	"gpu_stall_dramfull\s*=\s*(.*)"	"gpu_stall_icnt2sh\s*=\s*(.*)"	"Stall:([0-9]+)\s*W0_Idle:[0-9]+\s*W0_Scoreboard:[0-9]+.*"	"Stall:[0-9]+\s*W0_Idle:([0-9]+)\s*W0_Scoreboard:[0-9]+.*"	"Stall:[0-9]+\s*W0_Idle:[0-9]+\s*W0_Scoreboard:([0-9]+).*"	"gpu_ipc\s*=\s*(.*)"	"gpu_occupancy\s*=\s*(.*)%"	"L2_BW\s*=\s*(.*)+GB\/Sec"	"max_icnt2mem_latency\s*=\s*(.*)"	"gpgpu_simulation_rate\s+=\s+(.*)\s+\(inst\/sec\)"	"gpgpu_simulation_rate\s+=\s+(.*)\s+\(cycle\/sec\)"	"gpgpu_silicon_slowdown\s*=\s*(.*)x"	"gpu_tot_ipc\s*=\s*(.*)"	"averagemflatency\s*=\s*(.*)"	"Kernel Name (Demangled)"
"_ZN2at6native29vectorized_elementwise_kernelILi4EZZZNS0_16sqrt_kernel_cudaERNS_14TensorIteratorEENKUlvE_clEvENKUlvE0_clEvEUlfE_NS_6detail5ArrayIPcLi2EEEEEviT0_T1_--24"	4328.0	4.0	5824.0	13.0	14.0	0.0	14.0	14.0	0.0	0.0	14.0	0.0	161.0	1.0	0.0	1.0	0.0	0.0	11.0	2238.0	893.0	0.7431	2.7372	""	2618.0	1191321.0	513.0	2820662.0	2321.7351	458.0	"void at::native::vectorized_elementwise_kernel<4, at::native::sqrt_kernel_cuda(at::TensorIterator&)::{lambda()#1}::operator()() const::{lambda()#2}::operator()() const::{lambda(float)#1}, at::detail::Array<char*, 2> >(int, at::native::sqrt_kernel_cuda(at::TensorIterator&)::{lambda()#1}::operator()() const::{lambda()#2}::operator()() const::{lambda(float)#1}, at::detail::Array<char*, 2>)"
"_ZN2at6native27unrolled_elementwise_kernelINS0_10DivFunctorIfEENS_6detail5ArrayIPcLi3EEE16OffsetCalculatorILi2EjES8_ILi1EjENS0_6memory15LoadWithoutCastENSB_16StoreWithoutCastEEEviT_T0_T1_T2_T3_T4_--24"	6652800.0	8.0	7020.0	10886.0	10890.0	10560.0	10560.0	13200.0	701.0	0.0	10560.0	1609.0	232320.0	1.0	0.0	1.0	124.0	0.0	56371.0	74318.0	211431.0	947.6923	12.4873	""	2618.0	1191140.0	513.0	2820662.0	2320.5518	458.0	"void at::native::unrolled_elementwise_kernel<at::native::DivFunctor<float>, at::detail::Array<char*, 3>, OffsetCalculator<2, unsigned int>, OffsetCalculator<1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, at::native::DivFunctor<float>, at::detail::Array<char*, 3>, OffsetCalculator<2, unsigned int>, OffsetCalculator<1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast)"
"_ZN2at6native27unrolled_elementwise_kernelINS0_10MulFunctorIfEENS_6detail5ArrayIPcLi3EEE16OffsetCalculatorILi2EjES8_ILi1EjENS0_6memory15LoadWithoutCastENSB_16StoreWithoutCastEEEviT_T0_T1_T2_T3_T4_--36"	4583040.0	9.0	8156.0	17906.0	18240.0	0.0	10560.0	21120.0	0.0	0.0	10560.0	2880.0	159720.0	96.0	428.0	1.0	2983.0	0.0	30366.0	78690.0	599376.0	561.9225	12.5116	""	2618.0	1190753.0	513.0	2820662.0	2318.7939	458.0	"void at::native::unrolled_elementwise_kernel<at::native::MulFunctor<float>, at::detail::Array<char*, 3>, OffsetCalculator<2, unsigned int>, OffsetCalculator<1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, at::native::MulFunctor<float>, at::detail::Array<char*, 3>, OffsetCalculator<2, unsigned int>, OffsetCalculator<1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast)"
"_ZN2at6native27unrolled_elementwise_kernelINS0_10AddFunctorIfEENS_6detail5ArrayIPcLi3EEE16OffsetCalculatorILi2EjES8_ILi1EjENS0_6memory15LoadWithoutCastENSB_16StoreWithoutCastEEEviT_T0_T1_T2_T3_T4_--86"	4583040.0	10.0	8107.0	17923.0	18240.0	0.0	10560.0	21120.0	0.0	0.0	10560.0	2880.0	159720.0	96.0	448.0	1.0	2403.0	0.0	30222.0	79135.0	589163.0	565.3188	12.5706	""	2618.0	1190293.0	513.0	2820662.0	2317.0537	458.0	"void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float>, at::detail::Array<char*, 3>, OffsetCalculator<2, unsigned int>, OffsetCalculator<1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, at::native::AddFunctor<float>, at::detail::Array<char*, 3>, OffsetCalculator<2, unsigned int>, OffsetCalculator<1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast)"
"volta_sgemm_128x128_tn--0"	5803263540.0	3491.0	1069706.0	3666741.0	8429513.0	684.0	786.0	8787778.0	133646.0	23.0	786.0	224619.0	182311128.0	4754040.0	65530.0	1.0	6461.0	0.0	149221363.0	1446255.0	311922.0	5425.1016	24.9774	""	2618.0	1275274.0	476.0	3039915.0	2676.9395	445.0	"volta_sgemm_128x128_tn"
"_ZN2at6native66_GLOBAL__N__42_tmpxft_00012c42_00000000_7_SoftMax_cpp1_ii_a331004219cunn_SoftMaxForwardILi4EfffNS1_25LogSoftMaxForwardEpilogueEEEvPT2_PT0_i--0"	110063470.0	471.0	180512.0	218.0	2073422.0	22528.0	713702.0	2141106.0	9204.0	22536.0	713702.0	58480.0	3513856.0	2073202.0	583466.0	1.0	6319538.0	0.0	1310413.0	1351898.0	47248567.0	609.7294	33.6821	""	14679.0	1250575.0	474.0	3052742.0	2637.3208	490.0	"void at::native::(anonymous namespace)::cunn_SoftMaxForward<4, float, float, float, at::native::(anonymous namespace)::LogSoftMaxForwardEpilogue>(float*, float*, int)"
"_Z42cunn_ClassNLLCriterion_updateOutput_kernelIffEvPT_S1_S1_PlS1_iiiil--0"	4372.0	7.0	11622.0	20.0	139.0	1.0	3.0	142.0	3.0	1.0	3.0	0.0	404.0	119.0	212.0	1.0	0.0	0.0	49.0	20054.0	6024.0	0.3762	1.5625	""	14679.0	1250135.0	474.0	3052742.0	2634.071	490.0	"void cunn_ClassNLLCriterion_updateOutput_kernel<float, float>(float*, float*, float*, long*, float*, int, int, int, int, long)"
"_ZN2at6native29vectorized_elementwise_kernelILi4ENS0_11FillFunctorIfEENS_6detail5ArrayIPcLi1EEEEEviT0_T1_--0"	583.0	3.0	5242.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	28.0	0.0	0.0	1.0	0.0	0.0	2.0	882.0	54.0	0.1112	1.8164	""	14679.0	1249946.0	474.0	3052742.0	2632.6077	490.0	"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<float>, at::detail::Array<char*, 1> >(int, at::native::FillFunctor<float>, at::detail::Array<char*, 1>)"
"_Z45cunn_ClassNLLCriterion_updateGradInput_kernelIfEvPT_S1_PlS1_S1_iiiil--0"	3994.0	5.0	7793.0	29.0	30.0	0.0	110.0	39.0	9.0	0.0	110.0	0.0	271.0	1.0	180.0	1.0	0.0	0.0	43.0	8566.0	2331.0	0.5125	1.5625	""	14679.0	1249632.0	475.0	3046315.0	2630.4355	490.0	"void cunn_ClassNLLCriterion_updateGradInput_kernel<float>(float*, float*, long*, float*, float*, int, int, int, int, long)"
"_ZN2at6native66_GLOBAL__N__42_tmpxft_00012c42_00000000_7_SoftMax_cpp1_ii_a331004220cunn_SoftMaxBackwardILi4EfffNS1_26LogSoftMaxBackwardEpilogueEEEvPT0_PT2_S7_i--0"	88799750.0	689.0	242992.0	1096.0	2075359.0	21151.0	713702.0	2141106.0	23228.0	21580.0	713702.0	42519.0	2815646.0	2074262.0	724830.0	1.0	4488409.0	0.0	20472089.0	1967970.0	43160907.0	365.4431	33.506	""	24379.0	1212086.0	470.0	3078723.0	2573.616	565.0	"void at::native::(anonymous namespace)::cunn_SoftMaxBackward<4, float, float, float, at::native::(anonymous namespace)::LogSoftMaxBackwardEpilogue>(float*, float*, float*, int)"
"volta_sgemm_128x64_nt--0"	5367009552.0	3241.0	955451.0	10445022.0	11263512.0	0.0	0.0	12380088.0	670274.0	0.0	0.0	446302.0	170473968.0	650658.0	75170.0	1.0	7630.0	0.0	129366345.0	521433.0	2084646.0	5617.2529	24.7237	""	24379.0	1272513.0	446.0	3244394.0	2846.8818	526.0	"volta_sgemm_128x64_nt"
"volta_sgemm_128x32_sliced1x4_nn--0"	6072481812.0	4064.0	1181681.0	15877671.0	23157888.0	462.0	480.0	24047700.0	889812.0	0.0	480.0	0.0	190243866.0	5584232.0	15.0	1.0	4426.0	0.0	172550282.0	8007823.0	2239897.0	5138.8501	12.4846	""	24379.0	1304839.0	424.0	3412735.0	3075.9492	521.0	"volta_sgemm_128x32_sliced1x4_nn"
"_ZN2at6native13reduce_kernelILi128ELi4ENS0_8ReduceOpIfNS0_14func_wrapper_tIfZNS0_11sum_functorIfffEclERNS_14TensorIteratorEEUlffE_EEjfLi4EEEEEvT1_--0"	369792.0	7.0	9654.0	0.0	10560.0	288.0	384.0	10560.0	0.0	288.0	384.0	0.0	12378.0	10560.0	0.0	1.0	0.0	0.0	2597.0	10067.0	86676.0	38.3045	5.9816	""	24379.0	1304524.0	424.0	3412735.0	3073.4709	521.0	"void at::native::reduce_kernel<128, 4, at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::sum_functor<float, float, float>::operator()(at::TensorIterator&)::{lambda(float, float)#1}>, unsigned int, float, 4> >(at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::sum_functor<float, float, float>::operator()(at::TensorIterator&)::{lambda(float, float)#1}>, unsigned int, float, 4>)"
"_ZN2at6native27unrolled_elementwise_kernelINS0_10MulFunctorIfEENS_6detail5ArrayIPcLi3EEE16OffsetCalculatorILi2EjES8_ILi1EjENS0_6memory15LoadWithoutCastENSB_16StoreWithoutCastEEEviT_T0_T1_T2_T3_T4_--37"	4583040.0	10.0	8129.0	17887.0	18240.0	0.0	10560.0	21120.0	0.0	0.0	10560.0	2880.0	159720.0	96.0	0.0	1.0	2740.0	0.0	29837.0	78159.0	621464.0	563.7889	12.5552	""	24379.0	1304221.0	424.0	3412735.0	3071.748	521.0	"void at::native::unrolled_elementwise_kernel<at::native::MulFunctor<float>, at::detail::Array<char*, 3>, OffsetCalculator<2, unsigned int>, OffsetCalculator<1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, at::native::MulFunctor<float>, at::detail::Array<char*, 3>, OffsetCalculator<2, unsigned int>, OffsetCalculator<1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast)"
"_ZN2at6native29vectorized_elementwise_kernelILi4ENS0_10MulFunctorIfEENS_6detail5ArrayIPcLi3EEEEEviT0_T1_--12"	443520.0	6.0	6331.0	10560.0	21120.0	0.0	10560.0	21120.0	0.0	0.0	10560.0	0.0	15180.0	10560.0	0.0	1.0	0.0	0.0	34766.0	99415.0	256899.0	70.0553	10.8097	""	24379.0	1303956.0	424.0	3412735.0	3070.1438	521.0	"void at::native::vectorized_elementwise_kernel<4, at::native::MulFunctor<float>, at::detail::Array<char*, 3> >(int, at::native::MulFunctor<float>, at::detail::Array<char*, 3>)"
"_ZN2at6native13reduce_kernelILi128ELi4ENS0_8ReduceOpIfNS0_14func_wrapper_tIfZNS0_11sum_functorIfffEclERNS_14TensorIteratorEEUlffE_EEjfLi4EEEEEvT1_--1"	369792.0	6.0	8645.0	10560.0	10560.0	288.0	384.0	10560.0	0.0	288.0	384.0	0.0	12378.0	0.0	0.0	1.0	0.0	0.0	2656.0	9504.0	61008.0	42.7752	5.9043	""	24379.0	1303689.0	424.0	3412735.0	3067.9363	521.0	"void at::native::reduce_kernel<128, 4, at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::sum_functor<float, float, float>::operator()(at::TensorIterator&)::{lambda(float, float)#1}>, unsigned int, float, 4> >(at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::sum_functor<float, float, float>::operator()(at::TensorIterator&)::{lambda(float, float)#1}>, unsigned int, float, 4>)"
"_ZN2at6native27unrolled_elementwise_kernelINS0_10DivFunctorIfEENS_6detail5ArrayIPcLi3EEE16OffsetCalculatorILi2EjES8_ILi1EjENS0_6memory15LoadWithoutCastENSB_16StoreWithoutCastEEEviT_T0_T1_T2_T3_T4_--25"	6652800.0	9.0	7652.0	282.0	10890.0	10560.0	10560.0	13200.0	39.0	0.0	10560.0	2271.0	232320.0	10574.0	0.0	1.0	1567.0	0.0	49444.0	96730.0	402730.0	869.4197	11.879	""	24379.0	1303507.0	425.0	3404705.0	3066.5186	521.0	"void at::native::unrolled_elementwise_kernel<at::native::DivFunctor<float>, at::detail::Array<char*, 3>, OffsetCalculator<2, unsigned int>, OffsetCalculator<1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, at::native::DivFunctor<float>, at::detail::Array<char*, 3>, OffsetCalculator<2, unsigned int>, OffsetCalculator<1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast)"
"_ZN2at6native27unrolled_elementwise_kernelINS0_10DivFunctorIfEENS_6detail5ArrayIPcLi3EEE16OffsetCalculatorILi2EjES8_ILi1EjENS0_6memory15LoadWithoutCastENSB_16StoreWithoutCastEEEviT_T0_T1_T2_T3_T4_--26"	6652800.0	8.0	7020.0	10890.0	10890.0	10560.0	10560.0	13200.0	736.0	0.0	10560.0	1574.0	232320.0	0.0	0.0	1.0	0.0	0.0	60256.0	73816.0	207192.0	947.6923	12.5445	""	24379.0	1303372.0	425.0	3404705.0	3065.2656	521.0	"void at::native::unrolled_elementwise_kernel<at::native::DivFunctor<float>, at::detail::Array<char*, 3>, OffsetCalculator<2, unsigned int>, OffsetCalculator<1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, at::native::DivFunctor<float>, at::detail::Array<char*, 3>, OffsetCalculator<2, unsigned int>, OffsetCalculator<1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast)"
"_ZN2at6native29vectorized_elementwise_kernelILi4EZZZNS0_15neg_kernel_cudaERNS_14TensorIteratorEENKUlvE_clEvENKUlvE2_clEvEUlfE_NS_6detail5ArrayIPcLi2EEEEEviT0_T1_--0"	380160.0	5.0	5875.0	10560.0	10560.0	0.0	10560.0	10560.0	0.0	0.0	10560.0	0.0	13200.0	0.0	0.0	1.0	0.0	0.0	2258.0	108739.0	131259.0	64.7081	11.3413	""	24379.0	1303152.0	425.0	3404705.0	3063.7815	521.0	"void at::native::vectorized_elementwise_kernel<4, at::native::neg_kernel_cuda(at::TensorIterator&)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda(float)#1}, at::detail::Array<char*, 2> >(int, at::native::neg_kernel_cuda(at::TensorIterator&)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda(float)#1}, at::detail::Array<char*, 2>)"
"_ZN2at6native29vectorized_elementwise_kernelILi4ENS0_10MulFunctorIfEENS_6detail5ArrayIPcLi3EEEEEviT0_T1_--13"	443520.0	6.0	6126.0	21120.0	21120.0	0.0	10560.0	21120.0	0.0	0.0	10560.0	0.0	15180.0	0.0	0.0	1.0	0.0	0.0	33464.0	99742.0	177238.0	72.3996	11.4752	""	24379.0	1302888.0	425.0	3404705.0	3062.2393	520.0	"void at::native::vectorized_elementwise_kernel<4, at::native::MulFunctor<float>, at::detail::Array<char*, 3> >(int, at::native::MulFunctor<float>, at::detail::Array<char*, 3>)"
"_ZN2at6native27unrolled_elementwise_kernelINS0_10DivFunctorIfEENS_6detail5ArrayIPcLi3EEE16OffsetCalculatorILi2EjES8_ILi1EjENS0_6memory15LoadWithoutCastENSB_16StoreWithoutCastEEEviT_T0_T1_T2_T3_T4_--27"	6652800.0	7.0	7020.0	10890.0	10890.0	10560.0	10560.0	13200.0	766.0	0.0	10560.0	1544.0	232320.0	0.0	0.0	1.0	0.0	0.0	58493.0	73585.0	207850.0	947.6923	12.5449	""	24379.0	1302800.0	425.0	3404705.0	3060.9907	520.0	"void at::native::unrolled_elementwise_kernel<at::native::DivFunctor<float>, at::detail::Array<char*, 3>, OffsetCalculator<2, unsigned int>, OffsetCalculator<1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, at::native::DivFunctor<float>, at::detail::Array<char*, 3>, OffsetCalculator<2, unsigned int>, OffsetCalculator<1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast)"
"_ZN2at6native13reduce_kernelILi512ELi1ENS0_8ReduceOpIfNS0_14func_wrapper_tIfZNS0_11sum_functorIfffEclERNS_14TensorIteratorEEUlffE_EEjfLi4EEEEEvT1_--0"	711710.0	6.0	8070.0	10560.0	10560.0	96.0	110.0	10560.0	0.0	96.0	110.0	0.0	24868.0	0.0	0.0	1.0	0.0	0.0	12499.0	6774.0	42373.0	88.1921	24.7644	""	24379.0	1302546.0	425.0	3404705.0	3058.9744	520.0	"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::sum_functor<float, float, float>::operator()(at::TensorIterator&)::{lambda(float, float)#1}>, unsigned int, float, 4> >(at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::sum_functor<float, float, float>::operator()(at::TensorIterator&)::{lambda(float, float)#1}>, unsigned int, float, 4>)"
"_ZN2at6native29vectorized_elementwise_kernelILi4ENS0_16MulScalarFunctorIffEENS_6detail5ArrayIPcLi2EEEEEviT0_T1_--60"	2196.0	3.0	5488.0	14.0	14.0	0.0	14.0	14.0	0.0	0.0	14.0	0.0	86.0	0.0	0.0	1.0	0.0	0.0	8.0	1376.0	486.0	0.4001	3.0736	""	24379.0	1302406.0	425.0	3404705.0	3057.564	520.0	"void at::native::vectorized_elementwise_kernel<4, at::native::MulScalarFunctor<float, float>, at::detail::Array<char*, 2> >(int, at::native::MulScalarFunctor<float, float>, at::detail::Array<char*, 2>)"
"_ZN2at6native29vectorized_elementwise_kernelILi4ENS0_10DivFunctorIfEENS_6detail5ArrayIPcLi3EEEEEviT0_T1_--0"	5822.0	4.0	5928.0	26.0	28.0	0.0	14.0	28.0	0.0	0.0	14.0	0.0	224.0	2.0	0.0	1.0	0.0	0.0	20.0	2460.0	1023.0	0.9821	2.7572	""	24379.0	1302220.0	426.0	3396713.0	3056.0427	520.0	"void at::native::vectorized_elementwise_kernel<4, at::native::DivFunctor<float>, at::detail::Array<char*, 3> >(int, at::native::DivFunctor<float>, at::detail::Array<char*, 3>)"
"_ZN2at6native29vectorized_elementwise_kernelILi4EZZZNS0_15neg_kernel_cudaERNS_14TensorIteratorEENKUlvE_clEvENKUlvE2_clEvEUlfE_NS_6detail5ArrayIPcLi2EEEEEviT0_T1_--1"	380160.0	5.0	5883.0	10560.0	10560.0	10560.0	10560.0	10560.0	0.0	0.0	10560.0	0.0	13200.0	0.0	0.0	1.0	0.0	0.0	2286.0	108684.0	134774.0	64.6201	11.302	""	24379.0	1302000.0	426.0	3396713.0	3054.5659	520.0	"void at::native::vectorized_elementwise_kernel<4, at::native::neg_kernel_cuda(at::TensorIterator&)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda(float)#1}, at::detail::Array<char*, 2> >(int, at::native::neg_kernel_cuda(at::TensorIterator&)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda(float)#1}, at::detail::Array<char*, 2>)"
"_ZN2at6native29vectorized_elementwise_kernelILi4ENS0_16MulScalarFunctorIffEENS_6detail5ArrayIPcLi2EEEEEviT0_T1_--61"	380160.0	5.0	5863.0	10560.0	10560.0	10560.0	10560.0	10560.0	0.0	0.0	10560.0	0.0	13200.0	0.0	0.0	1.0	0.0	0.0	2236.0	106723.0	132005.0	64.8405	11.3738	""	24379.0	1301781.0	426.0	3396713.0	3053.0952	520.0	"void at::native::vectorized_elementwise_kernel<4, at::native::MulScalarFunctor<float, float>, at::detail::Array<char*, 2> >(int, at::native::MulScalarFunctor<float, float>, at::detail::Array<char*, 2>)"
"_ZN2at6native13reduce_kernelILi512ELi1ENS0_8ReduceOpIfNS0_14func_wrapper_tIfZNS0_11sum_functorIfffEclERNS_14TensorIteratorEEUlffE_EEjfLi4EEEEEvT1_--1"	711710.0	6.0	8075.0	10560.0	10560.0	110.0	110.0	10560.0	0.0	96.0	110.0	0.0	24868.0	0.0	0.0	1.0	0.0	0.0	12471.0	6638.0	42449.0	88.1375	24.7727	""	24379.0	1301527.0	426.0	3396713.0	3051.0884	520.0	"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::sum_functor<float, float, float>::operator()(at::TensorIterator&)::{lambda(float, float)#1}>, unsigned int, float, 4> >(at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::sum_functor<float, float, float>::operator()(at::TensorIterator&)::{lambda(float, float)#1}>, unsigned int, float, 4>)"
"_ZN2at6native27unrolled_elementwise_kernelINS0_16MulScalarFunctorIffEENS_6detail5ArrayIPcLi2EEE16OffsetCalculatorILi1EjES9_NS0_6memory15LoadWithoutCastENSA_16StoreWithoutCastEEEviT_T0_T1_T2_T3_T4_--0"	4118400.0	6.0	6308.0	326.0	330.0	10560.0	10560.0	2640.0	541.0	0.0	10560.0	1769.0	145200.0	1.0	0.0	1.0	0.0	0.0	22339.0	76506.0	135483.0	652.8853	12.5304	""	24379.0	1301395.0	426.0	3396713.0	3049.821	520.0	"void at::native::unrolled_elementwise_kernel<at::native::MulScalarFunctor<float, float>, at::detail::Array<char*, 2>, OffsetCalculator<1, unsigned int>, OffsetCalculator<1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, at::native::MulScalarFunctor<float, float>, at::detail::Array<char*, 2>, OffsetCalculator<1, unsigned int>, OffsetCalculator<1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast)"
"_ZN2at6native29vectorized_elementwise_kernelILi4ENS0_16MulScalarFunctorIffEENS_6detail5ArrayIPcLi2EEEEEviT0_T1_--62"	380160.0	5.0	5869.0	10560.0	10560.0	10560.0	10560.0	10560.0	0.0	0.0	10560.0	0.0	13200.0	0.0	0.0	1.0	0.0	0.0	2259.0	106722.0	133719.0	64.7742	11.3648	""	24379.0	1301176.0	426.0	3396713.0	3048.354	520.0	"void at::native::vectorized_elementwise_kernel<4, at::native::MulScalarFunctor<float, float>, at::detail::Array<char*, 2> >(int, at::native::MulScalarFunctor<float, float>, at::detail::Array<char*, 2>)"
"_ZN2at6native29vectorized_elementwise_kernelILi4ENS0_10MulFunctorIfEENS_6detail5ArrayIPcLi3EEEEEviT0_T1_--14"	443520.0	5.0	6116.0	21120.0	21120.0	10560.0	10560.0	21120.0	0.0	0.0	10560.0	0.0	15180.0	0.0	0.0	1.0	0.0	0.0	33232.0	97961.0	178359.0	72.518	11.4257	""	24379.0	1300960.0	426.0	3396713.0	3046.8306	520.0	"void at::native::vectorized_elementwise_kernel<4, at::native::MulFunctor<float>, at::detail::Array<char*, 3> >(int, at::native::MulFunctor<float>, at::detail::Array<char*, 3>)"
"_ZN2at6native29vectorized_elementwise_kernelILi4EZZZNS0_15neg_kernel_cudaERNS_14TensorIteratorEENKUlvE_clEvENKUlvE2_clEvEUlfE_NS_6detail5ArrayIPcLi2EEEEEviT0_T1_--2"	380160.0	5.0	5870.0	10560.0	10560.0	10560.0	10560.0	10560.0	0.0	0.0	10560.0	0.0	13200.0	0.0	0.0	1.0	0.0	0.0	2264.0	110461.0	133603.0	64.7632	11.2921	""	24379.0	1300741.0	427.0	3388758.0	3045.3662	520.0	"void at::native::vectorized_elementwise_kernel<4, at::native::neg_kernel_cuda(at::TensorIterator&)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda(float)#1}, at::detail::Array<char*, 2> >(int, at::native::neg_kernel_cuda(at::TensorIterator&)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda(float)#1}, at::detail::Array<char*, 2>)"
"_ZN2at6native29vectorized_elementwise_kernelILi4ENS0_16MulScalarFunctorIffEENS_6detail5ArrayIPcLi2EEEEEviT0_T1_--63"	380160.0	5.0	5875.0	10560.0	10560.0	0.0	10560.0	10560.0	0.0	0.0	10560.0	0.0	13200.0	0.0	0.0	1.0	0.0	0.0	2244.0	109160.0	130404.0	64.7081	11.367	""	24379.0	1300522.0	427.0	3388758.0	3043.9016	520.0	"void at::native::vectorized_elementwise_kernel<4, at::native::MulScalarFunctor<float, float>, at::detail::Array<char*, 2> >(int, at::native::MulScalarFunctor<float, float>, at::detail::Array<char*, 2>)"
"_ZN2at6native13reduce_kernelILi512ELi1ENS0_8ReduceOpIfNS0_14func_wrapper_tIfZNS0_11sum_functorIfffEclERNS_14TensorIteratorEEUlffE_EEjfLi4EEEEEvT1_--2"	711710.0	6.0	8125.0	10560.0	10560.0	110.0	110.0	10560.0	0.0	96.0	110.0	0.0	24868.0	0.0	0.0	1.0	0.0	0.0	12971.0	6528.0	42439.0	87.5951	24.7703	""	24379.0	1300269.0	427.0	3388758.0	3041.8948	520.0	"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::sum_functor<float, float, float>::operator()(at::TensorIterator&)::{lambda(float, float)#1}>, unsigned int, float, 4> >(at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::sum_functor<float, float, float>::operator()(at::TensorIterator&)::{lambda(float, float)#1}>, unsigned int, float, 4>)"
"_ZN2at6native29vectorized_elementwise_kernelILi4ENS0_10AddFunctorIfEENS_6detail5ArrayIPcLi3EEEEEviT0_T1_--37"	443520.0	5.0	6117.0	21120.0	21120.0	10560.0	10560.0	21120.0	0.0	0.0	10560.0	0.0	15180.0	0.0	0.0	1.0	0.0	0.0	34136.0	98223.0	176673.0	72.5061	11.4993	""	24379.0	1300052.0	427.0	3388758.0	3040.3777	520.0	"void at::native::vectorized_elementwise_kernel<4, at::native::AddFunctor<float>, at::detail::Array<char*, 3> >(int, at::native::AddFunctor<float>, at::detail::Array<char*, 3>)"
